LSM_01	SRM_115	SBL_100	VISMINFL	VISMIN_C	ED_05	REP_20	VBR_10	CXRFLAG	CHH001_C	MARSTAT	WGHT_PER	SCF_101	SCF100_C
8	1	2	2	10	6	2	1	2	0	1	2223.2423	6	2
8	1	2	1	8	7	2	1	1	1	1	10	2	1
10	1	1	1	7	5	2	2	1	0	1	10	1	1
7	1	2	1	5	6	2	1	2	0	5	10	6	3
6	3	2	2	10	6	2	2	2	0	2	4301.7948	6	2
10	1	4	1	2	5	2	2	1	0	1	66.218	6	2
9	1	2	2	10	4	2	2	2	0	2	348.7804	1	1
8	3	3	2	10	3	2	1	2	0	1	704.7162	1	1
8	2	2	2	10	4	2	1	2	0	1	1865.693	6	2
8	2	5	1	9	2	2	2	1	0	1	12.0252	6	7
7	2	2	2	10	5	2	1	2	0	1	367.0125	6	4
9	2	2	2	10	3	2	1	2	0	3	10	6	5
7	3	2	2	10	3	2	1	2	0	3	147.5648	6	2
10	4	1	2	10	6	2	1	1	2	2	2051.2622	6	3
6	3	1	1	1	2	2	1	2	0	6	10	1	1
7	2	3	2	10	6	2	1	2	0	6	4257.6176	6	3
8	1	3	2	10	6	2	1	2	0	1	1427.3054	6	6
7	1	1	2	10	3	2	1	2	0	1	1293.9795	6	5
10	1	2	2	10	7	2	1	2	0	1	1309.059	6	8
8	1	1	1	4	6	2	1	2	0	1	11.551	6	3
8	2	5	2	10	4	2	1	2	0	1	769.4432	6	4
8	1	2	1	5	7	2	1	2	0	5	10	2	1
6	4	2	2	10	1	2	2	2	0	3	901.0218	6	8
8	1	2	2	10	6	2	1	2	0	1	2048.1141	6	2
8	1	2	1	2	6	2	9	2	0	6	10	6	3
7	3	1	2	10	6	2	1	2	0	2	10	6	10
10	1	1	2	10	1	2	1	2	0	3	233.8498	6	10
8	2	2	1	5	6	2	2	1	1	1	31.8008	2	1
5	3	2	1	2	6	2	1	2	0	6	10	6	3
10	2	2	1	2	2	2	1	2	0	1	1401.6768	6	5
7	3	2	2	10	4	2	1	2	0	2	10	6	2
10	1	3	2	10	6	2	1	1	0	1	742.5348	6	10
7	2	2	2	10	2	2	1	2	0	6	408.3683	6	4
9	1	2	2	10	4	2	1	2	0	6	38.6587	6	5
9	1	1	1	7	6	2	1	1	0	2	10	1	1
7	1	2	1	6	2	2	2	1	2	6	10	6	2
6	1	1	1	3	7	2	2	1	3	1	10	6	2
9	2	2	2	10	2	2	1	2	0	2	349.0956	6	3
9	3	9	1	1	1	9	1	2	0	1	10	6	4
9	2	4	2	10	7	2	2	2	0	6	15.9432	6	5
6	4	2	1	7	2	2	1	2	0	2	10	1	1
9	1	2	2	10	2	2	1	2	0	5	670.7605	6	6
10	1	4	2	10	2	2	1	2	0	1	88.9217	6	10
99	9	2	1	3	1	2	6	2	1	6	11.5808	6	2
9	2	3	1	8	7	2	1	2	0	6	10	1	1
5	3	3	2	10	4	2	1	2	0	6	2990.7132	6	2
8	1	2	2	10	3	2	2	2	0	2	1783.9701	6	3
9	2	2	2	10	6	1	1	1	0	1	1855.1694	6	3
8	2	2	1	7	5	2	2	2	0	6	10	6	2
7	2	2	2	10	2	2	1	2	0	1	1230.1234	6	5
8	4	2	1	6	6	2	2	2	0	6	10	6	0
10	1	1	2	10	2	2	1	2	0	2	1462.8391	6	0
9	1	2	2	10	6	2	1	1	0	1	2798.6113	6	6
9	3	2	2	10	7	2	1	1	3	1	1642.5076	2	1
8	1	1	2	10	99	2	1	1	1	5	2706.383	6	9
6	4	3	2	10	3	2	1	2	0	6	336.0157	6	5
99	9	9	9	99	99	2	1	1	0	4	54.7475	6	2
6	3	3	1	5	1	2	1	1	2	1	10	1	1
6	3	3	1	6	7	2	1	2	0	5	10.2674	6	5
3	3	4	1	7	2	2	1	2	0	6	22.3751	6	3
9	2	1	1	6	6	2	1	2	0	1	10	6	5
6	4	1	1	5	6	2	1	1	2	1	10	6	5
7	3	3	1	6	2	2	1	1	0	4	10	6	3
8	3	1	2	10	4	2	1	2	0	4	1121.6234	6	3
5	3	2	2	10	7	1	1	1	1	2	2436.3658	6	3
6	2	2	1	5	4	2	1	2	0	6	10	6	4
6	3	3	1	7	6	2	1	2	0	6	10	6	2
7	1	2	1	1	6	2	1	1	0	1	11.8477	6	5
8	3	3	2	10	2	2	1	1	2	1	4519.8552	6	2
9	2	3	1	7	1	2	1	2	0	6	10	6	0
9	3	1	2	10	4	2	1	2	0	1	1651.7838	6	8
9	2	1	2	10	6	2	1	2	0	1	1679.7614	6	2
9	2	2	1	2	7	2	1	2	0	6	1563.7791	6	5
10	1	1	2	10	6	2	1	2	0	1	932.3853	6	6
4	1	2	1	5	7	2	2	1	1	1	10.5053	2	1
8	2	2	2	10	4	2	2	2	0	6	1082.536	6	12
8	2	1	2	10	3	2	1	2	0	1	350.1469	6	10
7	1	1	2	10	5	2	1	2	0	1	428.2038	6	2
9	2	1	2	10	2	2	1	2	0	1	567.6707	6	3
7	1	4	2	10	6	2	1	2	0	1	4623.7383	6	2
8	2	2	1	8	7	2	2	2	0	6	10	6	2
10	1	1	2	10	5	2	1	1	0	1	1125.1564	6	4
8	2	2	2	10	2	2	1	2	0	6	3745.1889	2	1
7	4	2	2	10	2	2	1	2	0	2	2582.1438	6	10
8	2	2	2	10	6	2	1	2	0	2	284.3236	6	2
8	1	5	2	10	1	2	6	2	0	6	13.8915	6	10
99	9	9	2	10	6	2	1	1	2	1	1550.7091	6	999
7	2	1	1	1	7	2	2	1	2	1	10	6	5
7	3	3	1	2	6	2	2	2	0	6	840.7665	6	5
8	1	1	1	1	4	2	1	2	0	6	496.2791	6	5
8	3	2	2	10	99	2	1	2	0	2	253.6306	6	10
7	2	2	1	5	2	2	2	2	0	6	10	6	2
9	1	1	1	5	2	2	1	2	0	5	10	6	5
10	1	1	1	1	6	2	1	1	0	1	189.3105	6	0
9	1	2	2	10	7	2	1	2	0	5	1136.9629	6	7
8	3	2	2	10	2	2	1	1	2	1	531.3346	6	6
10	1	2	9	99	6	2	1	2	0	3	10	6	3
8	2	3	2	10	7	2	1	2	0	6	1183.3393	6	10
10	3	5	1	6	1	2	2	2	0	5	10	6	12
6	3	5	2	10	6	2	1	1	0	1	2234.8458	6	8
10	1	2	2	10	6	2	1	2	0	1	1575.6623	6	5
10	2	1	2	10	6	2	1	2	0	3	907.7679	6	10
9	4	5	1	8	1	2	1	1	1	1	10	6	2
1	4	3	2	10	3	2	1	2	0	6	956.672	6	4
7	2	2	2	10	1	2	6	2	0	6	1854.4091	6	3
8	2	3	2	10	6	2	1	2	0	5	10	6	7
10	2	1	2	10	2	2	1	2	0	6	2610.9638	6	2
9	1	1	1	5	2	2	1	2	0	3	10	6	2
8	2	2	1	7	6	2	2	2	0	3	10	6	3
8	2	1	2	10	5	2	1	1	2	1	1652.3197	6	8
99	9	9	9	99	99	2	1	2	0	1	10	6	11
8	3	1	2	10	4	2	1	1	0	2	2823.7073	2	1
8	2	2	2	10	7	1	1	2	0	6	1638.7186	6	4
9	1	5	2	10	4	2	1	1	0	2	2038.8206	6	2
6	3	3	1	7	3	2	2	1	2	1	10	2	1
8	3	2	2	10	2	2	1	2	0	6	687.3371	6	4
3	4	2	1	7	6	2	1	2	0	6	10	6	2
7	2	3	2	10	7	2	1	2	0	5	992.7183	6	2
9	2	1	1	8	6	2	1	2	0	1	10	6	8
7	1	2	1	8	6	2	1	2	0	6	10	6	3
10	3	2	1	7	4	1	1	1	0	5	10	6	0
6	2	1	2	10	4	2	1	2	0	6	2606.1865	6	3
7	3	3	2	10	6	2	1	1	1	1	600.5292	6	3
8	1	2	1	7	6	2	1	1	0	1	10	6	2
10	1	2	2	10	7	2	1	1	3	1	1202.3139	6	5
8	3	2	2	10	6	2	2	1	2	2	3860.3208	6	0
7	2	2	1	7	2	2	2	2	0	2	10	6	4
6	3	2	2	10	6	2	1	2	0	6	10	6	6
7	3	1	1	5	2	2	1	1	0	4	15.2142	6	0
7	4	2	2	10	6	2	1	1	1	5	2811.2184	6	3
5	2	2	2	10	3	2	1	2	0	5	850.8469	6	0
7	3	2	1	1	7	2	2	1	1	5	1351.4572	6	10
3	3	2	2	10	6	2	1	1	3	1	728.7784	6	4
10	1	2	1	3	4	2	1	1	0	1	4589.0851	6	4
8	2	9	2	10	6	2	1	2	0	2	82.5851	6	0
3	4	3	1	4	6	2	2	2	0	1	698.278	6	10
9	1	2	2	10	4	2	1	2	0	1	128.3252	6	2
5	3	2	2	10	6	2	1	2	0	6	10	6	2
7	3	3	2	10	6	2	1	2	0	6	1466.2527	6	6
1	2	2	1	7	4	2	1	2	0	4	10	6	4
7	1	5	2	10	4	2	2	2	0	1	1875.0776	6	2
8	1	1	1	2	4	2	1	2	0	1	20.1138	6	2
8	2	5	1	5	6	2	1	2	0	6	10	2	1
8	2	2	2	10	4	2	1	2	0	6	1411.9633	6	10
8	4	2	2	10	4	2	2	2	0	6	243.4815	6	4
99	9	1	1	1	6	2	1	2	0	1	10	6	10
8	2	2	2	10	99	2	1	1	1	1	5674.8097	1	1
7	1	2	1	2	2	2	2	2	0	1	22.33	6	8
8	1	2	2	10	4	2	1	1	2	1	2951.2102	6	7
9	2	1	2	10	3	2	1	2	0	1	557.2396	6	2
8	1	2	1	7	7	2	2	2	0	1	10	6	3
7	3	2	2	10	5	2	1	1	0	1	2361.7133	6	0
8	3	1	2	10	2	2	1	2	0	1	1224.133	6	6
1	2	3	2	10	4	2	1	2	0	3	993.7767	6	4
3	3	3	2	10	3	2	1	1	0	1	3724.3665	6	2
6	1	2	1	5	1	2	6	2	2	6	22.4565	6	6
9	2	2	2	10	3	2	1	1	3	1	2028.6781	6	6
8	2	2	1	7	6	2	1	2	0	1	3161.1629	1	1
8	3	1	2	10	3	2	1	1	1	2	587.5936	6	10
9	2	2	2	10	3	2	1	2	0	1	1326.4437	6	6
3	2	3	2	10	5	2	1	2	0	3	166.7537	6	4
5	3	1	1	6	4	2	1	1	1	4	16.9122	1	1
99	9	9	9	99	99	2	1	1	1	1	10	6	5
0	1	1	2	10	3	1	1	2	0	3	452.5219	6	0
6	2	2	2	10	1	2	2	2	0	6	2514.75	6	0
8	2	2	1	9	7	2	1	1	2	2	10	6	4
7	3	2	1	8	4	2	1	2	1	6	27.6246	6	4
8	1	2	1	5	6	2	1	1	2	1	27.9084	6	4
9	2	2	2	10	7	2	1	2	0	1	530.7381	6	5
9	2	3	2	10	2	2	2	1	3	6	68.0998	6	6
8	3	2	2	10	3	2	1	2	0	5	707.3158	6	4
8	2	1	1	6	2	2	1	2	0	4	10	6	2
8	2	1	1	6	7	1	2	2	0	2	24.1226	6	5
8	2	2	9	99	7	2	2	2	0	1	10	6	4
10	2	2	2	10	7	2	1	2	0	1	1153.5498	6	8
10	1	2	2	10	1	2	1	2	0	3	250.0812	6	3
6	1	1	2	10	4	2	2	1	0	1	135.1892	6	7
8	3	2	2	10	6	2	1	2	0	2	10	6	6
5	3	1	1	4	2	2	2	2	0	6	1562.8322	6	4
10	1	3	2	10	3	2	1	2	0	1	312.2126	6	0
8	2	2	2	10	5	2	1	2	0	1	1399.6507	6	2
6	3	3	2	10	2	2	1	2	0	6	26.4668	1	1
8	3	5	1	2	5	2	2	2	0	1	2242.9452	6	2
7	3	1	1	4	4	2	1	2	0	2	10	6	5
9	2	1	1	5	6	2	1	1	2	1	10	6	4
10	1	3	1	7	7	2	1	2	0	6	10	6	2
10	1	2	2	10	99	2	1	1	1	1	138.0555	6	4
7	3	1	2	10	6	2	1	1	0	5	1387.6839	6	3
10	1	1	2	10	2	2	2	1	1	2	273.3839	6	2
8	2	2	2	10	6	1	1	2	0	1	1438.0024	6	3
8	3	2	1	5	6	2	1	2	0	6	10	6	3
8	2	2	2	10	6	2	1	2	0	1	298.8345	6	10
6	3	2	2	10	2	1	2	1	0	6	10	6	10
5	3	2	2	10	7	2	1	2	0	1	1773.301	6	3
99	9	9	9	99	4	2	1	1	0	1	567.9457	2	1
7	3	2	2	10	7	2	1	2	0	5	843.3783	6	10
8	4	5	2	10	1	9	6	2	0	6	4406.6218	6	9
7	4	2	2	10	2	2	1	2	0	6	1584.3395	6	8
8	3	2	2	10	7	2	1	2	0	2	1873.0772	6	6
7	2	1	2	10	2	2	1	1	2	2	2055.0617	6	10
4	3	2	1	5	3	2	2	1	3	1	11.6378	6	4
8	2	3	1	6	7	2	2	2	0	2	2764.6991	6	3
10	1	3	1	6	4	2	1	2	0	4	10	6	2
10	1	3	2	10	2	2	1	2	0	1	2042.8697	6	3
9	2	2	2	10	6	2	1	2	0	2	2330.2983	6	2
9	1	9	2	10	4	2	1	2	0	3	1829.8447	6	2
8	2	2	2	10	4	2	1	2	0	99	345.0282	6	3
7	3	2	2	10	6	2	2	2	0	2	3045.5124	2	1
5	3	4	1	5	2	2	1	2	0	6	32.0547	6	0
5	3	1	1	9	7	2	2	1	0	5	1619.3271	6	10
7	1	1	1	5	2	2	1	2	1	6	22.5606	6	3
99	9	9	9	99	6	2	2	2	0	1	10	6	2
2	5	2	2	10	2	2	1	1	2	1	163.8474	6	5
8	3	4	2	10	6	2	2	1	1	6	2173.2211	6	2
10	1	1	2	10	4	2	1	2	0	3	171.4558	6	3
2	2	2	1	2	1	2	2	1	0	1	10	6	2
8	1	1	2	10	3	2	1	2	0	1	560.7037	1	1
99	9	2	1	5	2	2	1	1	2	1	10	6	5
7	3	2	2	10	99	2	1	2	0	6	382.7128	6	5
99	9	9	1	6	3	2	1	2	0	6	10	6	11
8	1	1	2	10	99	2	2	2	0	5	43.0653	6	2
7	1	5	1	6	2	2	1	1	3	2	4986.5939	6	0
6	1	3	1	7	7	2	1	1	1	1	10	6	6
8	2	2	2	10	7	2	2	1	2	1	10	6	4
8	1	1	1	8	6	2	1	2	0	1	10	6	7
7	1	5	2	10	4	2	1	2	0	2	2300.1714	6	10
10	1	2	2	10	6	2	1	2	0	1	397.6281	6	9
5	1	5	2	10	2	2	2	2	0	1	483.5209	6	3
1	3	3	1	9	4	2	1	1	1	5	10	6	7
3	3	5	2	10	2	2	1	2	0	6	516.1092	6	10
9	1	1	9	99	2	2	1	1	0	4	39.2862	6	12
6	3	3	2	10	7	9	1	1	0	4	1628.6554	6	6
7	2	1	1	1	1	2	1	2	0	3	28.8232	6	12
5	4	4	2	10	3	2	1	2	0	6	1538.3123	6	0
4	4	3	1	5	2	2	1	2	0	1	10	6	0
8	3	2	1	8	7	1	1	1	1	1	21.2998	6	0
7	2	2	1	5	6	2	1	1	2	1	10	1	1
8	1	3	1	8	7	2	1	2	0	2	10	6	2
5	3	4	1	6	4	2	1	2	0	5	11.5847	1	1
5	4	2	1	7	1	2	1	1	0	1	10	6	0
8	2	1	1	7	1	2	6	2	0	6	10.5776	6	2
2	1	2	2	10	1	2	1	2	0	6	10	6	3
3	1	2	1	2	5	2	1	2	0	1	2754.2373	6	11
10	1	1	2	10	6	2	2	1	3	1	10.2888	6	5
7	3	3	2	10	7	2	1	2	0	6	849.0515	6	10
7	3	2	9	99	6	2	1	2	0	6	189.4915	6	3
6	1	1	2	10	2	2	1	2	0	6	1905.8351	6	10
5	4	1	1	1	5	1	1	2	0	4	10	6	0
7	3	3	9	99	5	2	2	1	0	1	14.1255	6	5
8	2	2	1	6	6	2	1	1	2	5	10	6	5
5	4	3	1	7	6	2	1	1	0	1	10	6	2
9	1	2	2	10	2	2	1	2	0	3	58.3208	6	2
9	1	2	1	6	3	2	1	1	2	1	2001.0581	6	10
7	2	2	2	10	6	2	1	2	0	1	2007.6434	6	4
8	1	1	9	99	2	2	2	2	0	1	10	6	11
99	9	4	1	5	2	2	2	2	0	6	4451.5777	6	4
7	4	2	1	9	2	2	2	1	0	3	10	1	1
7	2	2	2	10	6	2	1	1	0	1	4585.0242	6	3
7	3	2	2	10	1	2	1	1	0	2	610.4464	6	8
9	1	2	1	3	6	2	2	1	3	1	771.4599	6	5
9	2	1	9	99	7	2	1	2	0	1	10	6	2
5	1	1	1	9	6	2	1	1	2	1	24.3192	6	2
8	2	2	2	10	4	2	2	1	1	1	10	1	1
8	3	2	1	8	4	2	1	2	0	6	10	6	2
7	3	2	1	2	7	2	1	2	0	2	2994.7288	6	8
9	2	2	1	5	7	2	1	1	2	1	10.6689	6	8
9	1	1	2	10	6	2	1	2	0	2	1697.7132	6	10
10	1	5	9	99	1	2	1	2	0	1	319.6029	6	5
7	4	3	2	10	7	2	1	1	1	1	1176.3139	6	2
10	1	4	2	10	3	2	1	2	0	2	1597.4232	6	3
6	3	2	2	10	2	2	1	2	0	6	409.6799	6	4
7	2	5	2	10	6	2	1	2	0	4	117.9827	6	2
10	9	1	2	10	2	2	1	2	0	1	2184.7481	6	2
10	1	1	2	10	2	2	1	2	0	3	234.445	6	10
8	3	2	2	10	4	2	1	1	0	1	217.2411	2	1
4	4	2	1	6	1	2	6	2	1	6	28.8241	6	0
7	2	1	2	10	4	2	1	2	0	1	2317.2004	6	4
5	1	2	2	10	2	2	1	2	0	3	934.7119	6	3
7	2	2	2	10	4	2	2	2	0	4	783.2184	6	3
8	2	2	1	8	6	2	1	2	0	1	10	6	5
5	1	2	2	10	3	2	1	2	0	6	10	6	5
8	3	2	2	10	4	2	1	1	2	1	963.5875	6	3
99	9	9	9	99	5	2	1	2	0	2	10	6	3
10	2	5	1	1	2	2	2	1	0	1	16.1845	6	0
99	9	9	9	99	99	2	1	2	0	3	10	6	3
5	4	2	1	9	6	2	1	1	1	1	10	6	5
8	1	1	1	7	7	2	1	2	0	1	10	6	2
8	2	2	2	10	4	2	1	2	0	6	10	6	0
5	4	5	2	10	2	2	2	2	0	6	3168.9232	6	2
9	1	1	2	10	4	2	1	2	0	1	1480.2136	6	8
9	2	2	1	6	6	2	1	2	0	1	10	6	4
8	1	3	1	5	2	2	2	1	2	1	10	6	7
9	2	2	2	10	6	2	1	1	3	1	1202.3139	6	3
8	1	2	2	10	2	2	1	2	0	2	10	6	5
10	2	1	1	7	3	2	1	1	0	5	10.8891	6	2
4	3	2	2	10	5	2	2	2	0	6	10.037	6	2
4	4	5	2	10	4	2	1	2	0	6	1526.107	6	3
9	1	3	1	5	4	2	1	1	2	5	10	6	6
10	1	1	2	10	1	2	1	1	0	3	147.6837	6	2
6	2	2	2	10	4	2	1	2	0	5	823.1852	6	4
8	2	2	1	1	7	2	1	1	1	1	1317.9887	6	8
6	3	1	1	7	6	2	2	1	3	1	12.4782	6	2
8	3	1	2	10	7	2	1	1	1	2	1965.0291	6	5
7	2	4	2	10	4	2	1	2	0	6	10	2	1
99	9	9	9	99	2	2	1	2	0	1	10	6	0
10	1	1	1	8	4	2	1	1	2	1	10	6	2
10	1	2	2	10	99	2	1	1	1	1	63.1917	6	5
7	4	2	2	10	6	2	1	2	0	1	292.8181	2	1
9	1	1	1	1	7	2	1	1	2	1	292.212	6	10
7	2	1	2	10	7	1	1	2	0	1	252.883	6	4
99	9	9	9	99	99	2	1	1	0	6	10	6	10
6	2	1	2	10	2	2	2	2	0	6	2570.552	6	3
7	1	1	2	10	1	2	2	1	1	2	10	6	2
7	4	3	2	10	2	2	1	2	1	6	3149.0517	1	1
10	3	1	2	10	4	2	1	2	0	3	10	6	11
5	2	5	2	10	2	2	1	2	0	5	252.8286	6	2
9	2	2	2	10	6	2	1	2	0	1	1455.4079	1	1
0	5	2	2	10	4	2	1	2	0	5	2635.4656	6	5
3	4	4	1	2	1	2	6	2	0	6	56.8314	6	10
10	2	3	2	10	3	2	2	2	0	1	466.268	6	3
5	4	2	1	6	99	2	1	2	0	6	10	6	0
8	3	1	1	4	6	2	1	2	0	1	557.4505	6	5
6	9	1	9	99	4	2	1	2	0	5	10	6	2
8	3	1	2	10	1	2	1	2	0	3	788.577	6	11
8	3	3	2	10	4	2	1	1	3	1	1532.8459	6	8
10	1	1	1	5	7	2	1	2	0	1	10	6	4
9	2	1	2	10	4	2	2	2	0	6	166.8449	6	6
9	3	2	2	10	6	2	1	2	0	1	283.5495	1	1
3	3	4	2	10	2	2	2	1	0	4	1631.8985	6	3
7	2	2	1	8	6	2	1	2	0	6	13.691	2	1
5	4	2	2	10	2	2	2	2	0	6	2451.3677	6	2
9	1	4	2	10	2	2	2	2	0	1	1378.9231	1	1
10	1	1	2	10	6	2	1	2	0	3	10	6	8
8	2	1	1	8	6	2	1	2	0	1	844.9683	6	3
5	3	1	1	7	2	2	1	2	3	6	17.1622	6	5
8	2	3	2	10	6	2	1	1	1	5	881.0385	6	2
10	2	2	2	10	3	2	1	2	0	1	331.5614	1	1
8	2	2	2	10	4	1	1	2	0	6	3472.3992	6	4
7	2	1	2	10	3	2	1	2	0	2	3190.6959	6	6
8	1	2	2	10	2	2	1	2	0	2	1129.1471	6	8
10	2	2	1	3	4	2	1	2	0	6	18.0636	6	6
10	2	1	1	1	2	1	1	1	1	1	423.4895	6	7
5	4	2	2	10	3	2	1	2	0	6	6772.5204	6	0
7	3	2	1	6	6	2	1	1	1	4	10	6	10
8	1	1	2	10	4	2	1	1	1	1	277.3378	6	11
3	1	2	9	99	5	2	1	1	1	1	10	6	5
9	2	2	2	10	1	2	1	2	0	1	1467.5564	6	8
5	4	4	1	7	1	2	6	2	0	6	4616.372	6	3
7	1	2	2	10	2	2	1	2	0	2	10	6	3
9	3	3	1	7	4	2	1	1	3	2	3581.8381	6	7
9	2	3	1	6	6	2	1	2	0	6	10	6	4
0	1	1	1	5	4	2	2	2	0	1	10	6	2
7	3	3	1	3	4	2	1	2	0	6	1429.6123	6	3
8	4	1	1	7	4	2	9	2	0	4	10	6	4
8	1	3	1	6	7	2	1	1	2	1	10.0334	6	6
9	1	1	2	10	6	2	1	1	2	1	4049.936	6	11
9	2	3	2	10	6	2	1	2	0	2	3002.0617	6	5
7	4	3	2	10	3	2	1	2	0	6	7162.8719	6	3
10	1	1	2	10	6	2	1	2	0	2	1476.7904	6	10
7	4	5	1	2	5	2	1	2	0	1	1244.0499	6	3
7	3	2	1	1	1	2	6	2	1	6	10365.1716	6	4
10	2	2	2	10	2	2	2	1	2	1	1761.649	6	5
6	2	2	2	10	3	2	1	2	0	3	1285.6734	6	3
6	1	2	2	10	6	2	1	2	0	1	1855.8229	6	9
8	3	3	2	10	4	2	1	1	1	1	2868.8763	6	10
3	5	1	1	8	1	2	2	1	0	1	15.9748	6	4
8	3	3	1	8	6	2	2	1	1	1	10	6	2
7	3	3	9	99	4	2	1	2	0	6	10	6	2
7	2	2	1	6	6	2	1	1	1	1	10	6	8
7	2	1	1	9	6	2	1	2	0	6	650.3006	6	5
7	2	1	2	10	2	2	1	2	2	6	5342.6512	6	2
8	2	2	2	10	6	2	1	2	0	2	679.742	6	10
7	2	2	9	99	6	2	2	2	0	1	10	6	4
9	1	1	1	6	7	2	1	2	0	6	10	6	10
8	2	2	2	10	2	2	2	1	3	6	801.0809	6	3
8	1	2	9	99	7	2	1	2	0	6	10	6	10
10	2	1	1	1	7	2	2	2	0	1	3897.1511	6	10
9	2	1	1	8	7	2	1	1	1	1	10	6	3
9	2	2	2	10	6	2	1	2	0	1	1883.8484	6	2
2	4	2	2	10	7	2	1	2	0	6	10	6	0
7	1	4	2	10	4	2	2	1	2	2	2312.0688	6	10
8	3	1	9	99	6	9	1	2	0	6	1497.9612	6	10
8	1	1	2	10	7	2	1	1	1	1	3692.6978	6	3
0	1	1	1	1	4	2	1	1	0	1	28.0945	6	3
9	1	1	2	10	7	2	1	2	0	1	10	6	10
8	1	3	2	10	7	2	1	2	0	3	1588.7092	6	5
10	1	1	2	10	3	2	1	2	0	1	480.234	6	10
10	2	2	2	10	4	2	1	1	0	1	2228.6196	6	3
9	2	2	2	10	3	1	1	2	0	1	423.7977	6	7
99	9	1	1	7	7	2	1	2	0	99	10	6	0
9	2	2	1	8	7	2	1	1	2	1	10	6	10
8	3	2	2	10	2	2	2	2	0	1	71.5745	6	10
7	3	3	2	10	7	2	9	2	0	5	340.4793	6	10
9	1	5	1	1	5	1	1	2	0	6	134.6871	6	3
99	9	9	9	99	4	2	2	1	0	1	10	1	1
0	5	4	2	10	99	2	1	2	0	5	1573.5667	6	4
5	2	2	1	5	7	2	1	2	0	6	10	6	2
5	3	2	1	7	1	2	1	2	0	4	10	6	2
9	2	1	1	6	3	2	2	2	0	6	28.8215	6	2
7	4	2	1	4	2	2	1	2	0	6	4703.5337	6	5
8	2	3	1	7	7	2	1	2	0	6	10	6	3
99	9	2	2	10	99	2	2	2	0	5	1098.3772	6	10
2	2	3	2	10	5	2	1	2	0	5	981.9008	6	3
7	1	2	1	2	2	2	2	1	3	1	10	6	0
9	3	2	2	10	3	2	1	2	0	1	1843.0806	6	10
10	1	1	2	10	6	2	1	1	3	1	2089.6226	6	5
5	1	5	1	7	2	2	1	2	0	6	10	6	0
8	1	1	2	10	4	2	1	2	0	1	549.6947	6	2
8	2	2	1	2	7	2	1	1	1	1	10	6	3
8	2	2	1	6	2	2	2	1	0	1	14.4932	6	5
99	9	5	2	10	1	2	2	2	0	6	954.7626	2	1
9	3	1	2	10	2	2	1	1	0	1	10	6	8
7	3	1	9	99	1	2	6	2	1	6	2492.8857	6	10
4	3	3	9	99	6	9	1	2	0	6	10	2	1
10	2	1	2	10	4	2	1	2	0	1	10	1	1
6	3	2	1	2	5	2	2	1	2	1	1069.4346	6	10
7	3	2	1	2	7	2	1	2	0	6	10	6	7
7	3	1	2	10	2	2	1	2	0	2	1972.6594	6	7
10	2	2	2	10	1	2	1	1	0	1	4001.6867	6	0
7	2	2	2	10	4	2	1	2	0	6	47.0197	6	2
7	3	2	1	5	6	2	1	1	2	1	10	6	2
9	2	1	2	10	4	2	1	2	0	1	10970.2869	6	10
4	3	3	2	10	5	2	1	2	0	5	10	6	4
6	3	1	1	6	1	2	1	2	0	6	10	2	1
8	2	2	2	10	7	2	1	2	0	1	297.6696	6	5
7	4	2	2	10	6	2	1	1	2	1	414.5878	6	2
5	1	1	1	8	4	2	1	1	1	5	10	6	0
5	3	3	2	10	2	2	1	2	1	6	8327.2743	6	5
10	2	1	1	5	1	2	2	1	3	1	13.5911	1	1
5	1	3	1	5	2	2	2	2	0	5	10	1	1
99	9	9	2	10	2	2	1	2	0	3	1728.7172	6	0
9	2	1	1	1	6	2	1	2	1	6	7018.6696	6	7
7	3	2	1	2	6	2	1	2	0	1	11.4117	6	999
5	3	2	2	10	7	2	1	2	0	2	10	6	10
5	4	2	2	10	1	2	1	2	0	3	1396.8281	6	2
6	2	2	1	7	2	2	1	2	0	1	10	6	0
10	1	2	2	10	1	2	1	2	0	3	302.0794	6	3
9	2	1	2	10	6	2	1	2	0	1	247.0681	6	4
10	1	5	2	10	3	2	1	2	0	1	679.638	6	5
8	3	2	2	10	3	2	2	2	0	5	1063.9013	6	4
4	2	1	2	10	4	2	2	1	0	1	3721.5734	6	2
7	2	2	2	10	7	2	1	2	0	6	1199.1954	6	8
8	1	2	1	7	7	2	1	2	0	6	10	6	4
7	2	2	2	10	7	2	1	2	0	1	769.3594	6	8
7	2	2	1	3	4	2	1	2	0	6	1159.0683	1	1
8	2	3	9	99	7	2	1	1	2	1	10	6	5
8	1	2	2	10	6	2	1	2	0	6	270.8339	6	5
5	3	5	2	10	3	2	2	1	1	5	612.0707	6	8
10	1	1	2	10	2	2	2	1	0	1	582.2931	6	0
7	3	3	1	7	5	2	1	2	0	6	10	6	8
6	3	1	1	5	6	2	1	1	3	1	10	6	6
10	2	1	1	8	2	2	2	2	0	1	10.1437	6	5
5	3	3	2	10	5	2	1	2	0	6	960.9233	6	9
10	1	1	1	6	4	2	1	2	0	3	10	6	5
10	2	1	1	7	1	9	1	1	0	1	10.2095	6	11
7	3	2	2	10	6	2	1	2	0	6	248.2555	6	6
99	9	1	1	6	2	2	2	1	2	4	10	6	2
5	1	5	1	3	2	2	1	2	0	4	19.1603	6	0
