PRSPGNDR	PPROV	PVISMIN	PHHSIZE	PHHTTINC	PLIS_05	PGEOGR	PEMPL	PDWS_10I	PEHA_05A	PEHA_05B	PDWLTYPE	PDWS_05	PDWS_10C	PDV_SHCO	PCOS_05	PDCT_05
1	"48"	2	1	41000	7	"23"	2	1	2	2	"06"	3	2	900	6	2
2	"59"	2	1	22000	9	"27"	2	2	2	2	"06"	3	1	600	6	2
2	"12"	9	2	77500	7	"04"	1	4	1	1	"01"	1	3	1100	1	1
2	"35"	2	2	92500	8	"16"	1	2	2	2	"01"	3	2	500	8	1
2	"35"	2	1	43000	6	"13"	1	2	2	2	"05"	1	4	800	6	2
2	"47"	9	4	48000	4	"21"	1	2	1	2	"99"	2	4	1100	5	2
2	"59"	2	1	19000	5	"27"	2	2	1	1	"05"	1	1	500	6	2
1	"13"	9	2	60000	7	"05"	2	1	2	2	"99"	3	2	9999999.99	8	2
1	"24"	2	1	17500	6	"09"	2	1	2	2	"06"	1	1	300	9	2
1	"10"	9	2	37000	9	"01"	9	2	2	2	"06"	3	2	700	8	2
1	"24"	2	3	100000	8	"07"	1	2	2	2	"01"	3	2	1700	7	1
2	"13"	9	2	99999999999	7	"05"	2	1	2	2	"03"	3	1	9999999.99	9	2
1	"48"	9	99	31000	9	"22"	2	2	2	2	"06"	3	3	1500	1	2
2	"24"	2	1	23000	4	"10"	2	2	1	1	"04"	3	2	1000	6	2
2	"13"	9	1	87500	7	"05"	1	2	2	2	"03"	2	2	1300	7	1
2	"10"	9	2	36000	9	"01"	2	2	2	2	"01"	3	2	400	9	1
1	"48"	2	1	125000	6	"24"	1	2	2	2	"06"	3	2	1600	4	2
1	"24"	1	2	95000	9	"08"	1	3	2	2	"06"	3	2	2400	4	1
2	"59"	1	4	220000	6	"25"	1	2	2	2	"04"	2	2	3100	6	1
2	"24"	2	1	23000	9	"10"	2	1	2	2	"06"	3	1	700	8	2
2	"24"	2	1	46000	6	"07"	1	4	2	2	"06"	1	2	800	4	2
2	"12"	9	1	15500	9	"04"	2	2	1	2	"06"	3	4	700	7	2
1	"10"	9	3	99999999999	9	"01"	1	2	2	2	"01"	3	2	9999999.99	9	1
2	"46"	9	2	70000	7	"18"	1	3	2	2	"99"	1	2	900	4	1
2	"47"	9	1	23000	99	"21"	2	1	2	2	"03"	3	1	600	9	2
1	"48"	2	4	220000	7	"22"	1	2	2	2	"01"	3	1	1200	4	1
1	"59"	2	2	70000	2	"27"	1	2	2	2	"01"	3	2	1100	6	1
2	"35"	2	2	39000	7	"15"	2	2	2	2	"06"	2	2	9999999.99	6	2
2	"59"	2	99	110000	9	"27"	1	4	2	2	"01"	3	3	900	9	2
1	"47"	9	4	99999999999	9	"19"	9	1	2	2	"01"	3	1	9999999.99	9	1
1	"35"	9	2	62500	8	"13"	9	2	2	2	"01"	3	2	1800	8	1
2	"35"	2	2	140000	9	"14"	1	1	2	2	"01"	3	1	1700	9	1
2	"35"	2	1	29000	9	"16"	2	1	2	2	"01"	3	1	700	9	1
1	"12"	9	3	180000	8	"03"	1	1	2	2	"01"	3	1	800	9	1
2	"24"	2	1	99999999999	7	"09"	1	2	2	2	"06"	3	3	9999999.99	4	2
1	"48"	2	1	36000	5	"22"	1	2	2	2	"05"	1	4	1300	3	2
1	"59"	2	4	220000	8	"26"	1	2	1	2	"01"	3	3	3000	6	1
2	"12"	9	2	210000	9	"03"	2	1	9	2	"01"	3	1	500	9	1
1	"35"	2	3	155000	6	"15"	2	1	2	2	"01"	3	1	1600	5	1
1	"24"	2	1	115000	4	"10"	2	2	2	2	"01"	3	2	400	8	1
2	"10"	9	2	99999999999	9	"01"	1	1	2	2	"01"	3	1	9999999.99	9	1
2	"11"	9	2	99999999999	9	"02"	9	1	2	2	"99"	3	1	9999999.99	9	2
1	"48"	2	99	77500	9	"22"	9	1	2	2	"99"	3	1	700	8	1
2	"48"	2	1	25000	4	"24"	2	2	1	2	"05"	3	2	700	4	2
2	"11"	9	1	45000	7	"02"	2	2	2	2	"02"	2	1	400	2	1
2	"24"	2	99	99999999999	7	"09"	1	4	2	2	"01"	3	2	9999999.99	5	1
1	"59"	1	1	975	8	"25"	2	2	2	2	"05"	3	2	800	8	2
1	"12"	9	99	99999999999	8	"03"	9	2	1	2	"03"	3	2	9999999.99	9	2
2	"48"	1	4	47500	3	"24"	9	2	2	2	"01"	3	2	2200	4	1
2	"59"	9	99	210000	5	"27"	1	3	2	2	"01"	3	2	800	7	1
2	"10"	9	1	77500	7	"01"	1	1	2	2	"01"	3	1	500	6	1
2	"35"	2	1	16500	7	"16"	2	2	1	1	"06"	3	2	400	4	2
1	"11"	9	4	210000	7	"02"	1	2	2	2	"01"	3	1	700	7	1
2	"47"	9	2	70000	7	"21"	1	2	2	2	"01"	1	3	400	7	1
2	"59"	2	1	82500	1	"27"	1	2	1	2	"04"	3	2	900	4	2
2	"13"	9	3	99999999999	99	"05"	1	3	2	1	"03"	2	1	9999999.99	4	9
2	"35"	2	99	37000	9	"13"	2	2	2	2	"03"	3	2	500	9	2
2	"35"	1	1	2000	7	"15"	2	2	2	2	"05"	3	1	200	7	2
2	"13"	9	1	11000	8	"06"	2	2	2	2	"06"	3	2	600	7	2
2	"12"	9	99	99999999999	6	"04"	9	1	2	2	"99"	2	3	9999999.99	7	2
2	"10"	9	4	110000	4	"01"	1	3	1	2	"01"	3	1	1200	4	1
1	"48"	2	5	120000	6	"24"	1	2	2	2	"99"	2	2	1800	4	2
2	"24"	9	99	99999999999	99	"09"	9	2	2	1	"99"	2	1	9999999.99	99	2
1	"35"	2	2	100000	5	"12"	1	2	2	2	"05"	3	2	1600	1	2
1	"48"	2	1	21000	7	"22"	2	1	1	1	"05"	3	1	9999999.99	6	2
2	"46"	9	5	99999999999	8	"18"	9	2	1	2	"01"	1	2	9999999.99	4	9
2	"24"	2	1	99999999999	6	"09"	9	2	1	2	"06"	3	2	9999999.99	5	2
1	"35"	9	5	300000	7	"13"	1	2	2	2	"01"	3	4	3300	6	1
1	"11"	9	2	145000	7	"02"	1	1	2	2	"01"	3	1	700	7	1
1	"48"	2	99	99999999999	5	"24"	9	2	9	9	"03"	1	4	9999999.99	7	2
2	"59"	2	3	185000	8	"25"	1	2	1	1	"06"	3	2	2500	6	2
1	"47"	9	2	39000	6	"21"	9	2	2	2	"01"	3	2	500	7	1
1	"35"	2	2	52500	9	"16"	2	1	2	2	"01"	3	1	400	9	1
2	"48"	1	2	72500	4	"23"	9	1	1	1	"06"	2	3	1600	6	2
1	"46"	9	2	45000	2	"18"	2	3	2	2	"01"	1	3	500	3	1
2	"35"	1	2	60000	8	"12"	1	2	1	1	"06"	3	3	2300	8	2
2	"13"	9	2	170000	7	"05"	1	1	2	2	"06"	3	1	1000	8	2
1	"13"	9	2	65000	3	"05"	1	2	1	2	"06"	3	3	1000	4	2
2	"10"	9	1	27000	9	"01"	2	4	2	2	"06"	3	2	500	7	2
1	"46"	9	99	210000	6	"17"	1	2	1	2	"01"	3	4	1700	7	1
2	"47"	9	1	35000	7	"21"	2	1	2	2	"01"	3	1	300	7	1
1	"47"	9	99	99999999999	9	"21"	2	1	2	2	"01"	3	1	9999999.99	4	1
1	"10"	9	2	50000	6	"01"	2	2	2	2	"99"	3	1	400	4	1
1	"35"	2	1	16000	5	"15"	2	4	2	1	"06"	1	4	700	5	2
2	"59"	2	1	21000	7	"27"	2	4	2	2	"06"	2	2	600	7	2
2	"48"	2	1	67500	8	"24"	1	4	2	2	"99"	3	2	9999999.99	8	9
1	"35"	2	2	105000	4	"16"	1	2	2	2	"01"	3	3	1000	6	1
1	"47"	9	99	99999999999	7	"20"	1	1	2	2	"03"	2	2	9999999.99	7	1
1	"24"	1	2	52500	8	"08"	1	2	2	2	"04"	3	2	400	7	1
2	"13"	9	99	100000	9	"05"	2	1	2	2	"06"	3	3	2100	6	2
2	"35"	2	2	75000	5	"12"	1	2	2	2	"05"	3	4	1200	9	2
1	"11"	9	3	99999999999	8	"02"	1	2	2	2	"01"	3	2	9999999.99	8	1
2	"11"	9	1	35000	7	"02"	2	2	1	2	"01"	3	1	1000	7	2
1	"35"	1	2	200000	9	"15"	1	3	2	2	"01"	3	2	700	7	1
2	"35"	2	5	135000	6	"16"	1	3	2	2	"01"	2	3	3000	6	1
1	"35"	2	2	19000	6	"16"	2	2	2	2	"06"	1	2	9999999.99	6	2
1	"46"	9	1	29000	1	"18"	1	3	1	2	"06"	1	3	800	4	2
2	"35"	2	99	99999999999	4	"11"	2	3	2	2	"01"	3	3	9999999.99	7	9
1	"46"	9	99	99999999999	1	"18"	9	3	2	2	"06"	3	2	9999999.99	99	2
2	"48"	2	1	38000	8	"24"	1	2	9	9	"06"	2	2	800	5	2
1	"47"	9	1	105000	1	"21"	1	1	2	1	"99"	1	4	900	4	2
1	"11"	9	3	125000	9	"02"	1	2	2	2	"01"	2	1	1100	4	1
1	"46"	9	2	72500	5	"18"	9	2	2	2	"99"	2	2	800	5	2
2	"12"	9	3	72500	6	"04"	1	4	1	1	"01"	2	3	400	7	1
2	"35"	2	2	65000	8	"16"	2	1	2	2	"01"	3	1	700	3	1
2	"59"	2	1	22000	7	"26"	2	2	2	2	"06"	3	1	400	7	2
1	"35"	9	99	99999999999	8	"13"	1	2	2	2	"03"	1	3	9999999.99	1	2
2	"46"	9	1	25000	9	"18"	2	1	2	2	"03"	3	1	300	6	2
1	"24"	2	1	38000	7	"10"	1	2	1	1	"06"	3	2	300	9	2
1	"46"	9	2	47000	7	"18"	1	1	2	2	"01"	3	1	100	7	1
2	"46"	9	1	21000	2	"18"	2	4	1	1	"05"	1	4	200	1	2
2	"59"	2	99	99999999999	9	"26"	9	1	2	2	"02"	2	1	9999999.99	6	9
2	"12"	9	2	195000	9	"03"	9	1	2	2	"01"	3	2	300	7	1
2	"35"	2	2	150000	4	"11"	1	2	2	2	"01"	2	3	800	4	1
1	"24"	2	2	360000	9	"10"	1	4	2	2	"02"	3	3	1700	9	1
1	"11"	9	99	87500	7	"02"	1	2	2	2	"99"	2	2	300	5	1
1	"35"	1	1	57500	6	"12"	1	2	2	2	"05"	1	4	1700	6	1
1	"35"	2	2	150000	4	"15"	2	4	2	2	"01"	3	2	600	5	1
1	"48"	1	3	180000	1	"22"	1	2	2	2	"01"	2	2	1900	3	1
2	"35"	2	99	165000	5	"14"	1	1	2	2	"01"	3	1	300	8	1
2	"13"	9	99	99999999999	9	"06"	1	1	2	2	"01"	3	1	9999999.99	9	1
1	"48"	1	5	120000	7	"22"	1	2	2	2	"01"	2	2	1900	7	2
1	"59"	1	99	99999999999	7	"25"	9	2	2	2	"99"	3	3	9999999.99	7	1
2	"10"	9	2	82500	8	"01"	9	2	2	2	"01"	3	1	1000	8	1
1	"46"	9	1	31000	7	"18"	2	1	2	2	"06"	3	1	900	7	2
1	"59"	1	4	185000	7	"25"	1	4	2	2	"03"	2	4	2500	7	1
2	"46"	9	1	27000	7	"18"	2	2	2	2	"03"	3	2	800	8	2
2	"35"	2	2	80000	4	"16"	1	3	2	2	"01"	2	3	800	1	1
2	"48"	2	1	49000	6	"24"	2	2	2	1	"04"	2	2	1000	6	2
1	"13"	9	1	16500	1	"05"	2	2	2	2	"01"	3	2	9999999.99	1	9
1	"35"	2	1	150000	7	"12"	1	1	2	2	"05"	3	1	2700	7	2
1	"95"	9	1	99999999999	3	"28"	1	2	1	2	"99"	3	4	9999999.99	4	2
1	"24"	2	2	175000	8	"09"	1	2	2	9	"01"	3	2	1200	8	1
2	"48"	2	1	26000	7	"24"	2	1	2	2	"06"	3	1	700	4	2
1	"35"	2	2	150000	4	"16"	1	2	2	2	"01"	3	2	2000	4	1
2	"12"	9	2	200000	8	"04"	1	2	2	2	"01"	3	3	900	7	1
1	"48"	2	2	180000	6	"24"	1	2	2	2	"01"	3	2	800	6	1
1	"35"	2	2	130000	9	"15"	1	2	2	2	"05"	3	1	700	9	2
2	"48"	2	2	65000	4	"23"	2	2	2	2	"01"	3	2	600	4	1
1	"13"	9	1	99999999999	8	"06"	1	1	2	2	"99"	3	1	9999999.99	8	2
1	"24"	2	2	57500	9	"10"	1	1	2	2	"01"	3	1	400	9	1
2	"24"	9	99	72500	6	"07"	9	3	2	2	"99"	3	2	1100	6	2
1	"24"	2	1	43000	5	"07"	2	1	2	2	"06"	2	2	800	3	2
2	"48"	2	3	60000	4	"24"	2	2	1	1	"03"	3	4	1800	5	2
2	"95"	9	99	99999999999	7	"28"	1	3	2	2	"99"	3	3	9999999.99	8	1
2	"13"	9	3	75000	7	"06"	1	2	1	2	"99"	3	3	9999999.99	7	9
2	"35"	2	2	135000	7	"15"	2	2	2	2	"01"	3	1	800	3	1
2	"13"	9	2	52500	9	"05"	2	2	2	2	"01"	3	1	300	9	1
2	"13"	9	2	125000	7	"06"	1	2	2	2	"01"	2	2	1800	6	1
2	"35"	2	2	330000	9	"14"	1	2	2	2	"01"	3	2	1900	6	1
1	"46"	9	2	30000	7	"18"	9	4	1	1	"01"	3	2	9999999.99	4	2
2	"35"	2	1	39000	4	"16"	2	4	2	1	"01"	2	4	2100	1	1
2	"47"	9	1	50000	3	"21"	2	2	2	2	"01"	3	2	600	6	1
1	"95"	9	1	20000	5	"28"	2	4	1	2	"99"	2	1	9999999.99	6	2
2	"47"	9	1	22000	9	"21"	2	2	9	9	"06"	3	2	600	9	2
1	"35"	2	5	87500	2	"15"	1	4	1	1	"01"	1	4	2500	2	1
1	"59"	2	2	165000	7	"27"	1	2	2	2	"01"	1	2	2000	7	1
1	"47"	9	5	135000	6	"20"	1	2	2	2	"01"	2	2	1400	7	1
2	"12"	9	3	85000	6	"04"	9	4	2	2	"99"	1	3	9999999.99	9	9
1	"59"	2	2	99999999999	6	"26"	2	2	2	2	"02"	3	2	9999999.99	6	1
2	"24"	2	1	13000	8	"09"	9	1	2	2	"06"	3	1	700	8	2
1	"59"	2	2	290000	4	"25"	1	2	2	2	"01"	3	2	4400	6	1
1	"47"	9	99	135000	7	"21"	1	3	2	2	"99"	2	4	1500	7	1
2	"13"	9	2	70000	5	"05"	1	3	1	2	"06"	2	3	800	6	2
2	"47"	9	2	99999999999	7	"19"	9	2	2	2	"99"	3	2	9999999.99	4	2
1	"95"	9	2	125000	8	"28"	1	2	2	2	"99"	3	2	2300	7	1
1	"35"	2	1	99999999999	3	"14"	9	4	1	2	"05"	3	2	9999999.99	6	2
2	"35"	2	1	99999999999	6	"13"	9	3	2	2	"06"	3	2	9999999.99	4	2
2	"13"	9	99	99999999999	1	"05"	9	3	1	2	"99"	1	3	9999999.99	1	2
1	"24"	2	1	45000	7	"09"	1	4	2	2	"06"	1	1	500	5	2
2	"10"	9	2	130000	4	"01"	1	2	1	1	"01"	2	3	1400	5	1
2	"35"	2	1	17000	6	"16"	2	9	2	2	"06"	3	2	800	99	2
1	"46"	9	2	34000	8	"18"	2	4	2	2	"01"	2	2	400	5	1
2	"24"	2	1	11500	9	"10"	2	2	1	2	"06"	3	1	100	9	2
2	"59"	2	2	33000	9	"27"	2	2	2	2	"01"	3	1	200	9	1
1	"59"	1	3	210000	7	"27"	1	1	2	2	"01"	3	2	4500	5	1
2	"35"	2	2	92500	2	"15"	1	2	1	1	"06"	1	3	1000	2	2
2	"35"	2	2	62500	2	"11"	9	2	2	2	"03"	1	4	1300	3	2
1	"35"	2	2	99999999999	6	"13"	1	2	2	2	"99"	2	4	9999999.99	4	2
2	"59"	1	1	170000	8	"25"	1	4	2	2	"05"	3	3	3000	1	1
2	"12"	9	1	55000	3	"04"	9	2	1	1	"06"	2	1	400	6	1
2	"46"	9	1	99999999999	6	"18"	1	1	2	2	"06"	3	2	9999999.99	6	2
1	"24"	2	2	85000	9	"09"	2	1	2	2	"01"	3	1	500	9	1
1	"47"	9	2	99999999999	5	"20"	1	1	2	2	"99"	3	1	9999999.99	9	9
2	"24"	2	5	195000	8	"10"	1	3	2	2	"01"	3	1	2200	7	1
2	"59"	2	1	26000	8	"25"	2	2	2	2	"03"	3	2	400	8	2
1	"24"	2	1	24000	7	"10"	2	2	2	2	"06"	3	2	600	4	2
2	"13"	9	1	23000	4	"06"	2	4	2	2	"06"	1	1	600	4	2
2	"35"	2	1	16000	4	"16"	2	2	2	2	"06"	2	2	600	4	2
2	"10"	9	99	135000	6	"01"	1	2	2	1	"01"	3	3	2400	6	1
2	"35"	1	99	99999999999	4	"11"	1	4	2	1	"05"	1	4	9999999.99	4	2
2	"10"	9	99	70000	6	"01"	1	3	2	2	"01"	1	1	200	4	1
2	"35"	2	2	105000	9	"14"	2	1	2	2	"01"	3	1	500	9	1
2	"13"	9	1	80000	6	"06"	1	2	2	2	"06"	2	4	1300	5	2
2	"24"	2	99	95000	8	"10"	1	2	2	2	"06"	3	1	700	9	2
1	"24"	9	1	25000	4	"10"	2	2	2	2	"06"	3	2	700	4	2
1	"13"	9	1	22000	6	"05"	2	2	2	2	"03"	3	2	500	7	2
1	"35"	2	2	77500	1	"15"	1	4	2	2	"03"	2	3	1000	5	2
2	"48"	9	2	99999999999	5	"22"	9	1	1	1	"03"	2	1	9999999.99	5	2
2	"24"	2	1	22000	6	"09"	2	2	2	2	"06"	3	2	400	6	2
2	"11"	9	3	85000	6	"02"	9	1	2	2	"99"	3	2	1700	7	1
1	"13"	9	1	37000	5	"05"	1	4	2	1	"06"	1	3	1000	4	2
1	"24"	2	3	180000	7	"10"	1	2	2	2	"01"	3	2	1000	4	1
1	"48"	1	2	65000	8	"24"	1	1	2	2	"06"	3	2	1000	8	2
1	"59"	1	2	49000	5	"25"	1	4	1	2	"05"	2	4	1900	4	2
1	"13"	9	99	99999999999	4	"05"	1	4	2	2	"06"	2	2	9999999.99	1	2
2	"59"	2	99	99999999999	8	"26"	9	1	2	2	"06"	3	1	9999999.99	7	2
2	"47"	9	1	28000	9	"21"	2	1	2	2	"01"	3	1	800	9	2
1	"35"	2	2	20000	9	"16"	9	2	1	2	"01"	3	4	9999999.99	9	2
2	"13"	9	1	41000	7	"06"	1	3	2	2	"06"	3	2	600	9	2
2	"35"	2	2	77500	9	"16"	2	1	2	2	"06"	3	1	1100	9	1
2	"47"	9	99	99999999999	6	"19"	1	1	2	2	"99"	3	2	9999999.99	5	2
1	"24"	2	4	350000	5	"08"	1	1	2	2	"01"	3	2	900	5	1
1	"12"	9	99	99999999999	2	"03"	2	2	2	2	"05"	3	2	9999999.99	3	2
1	"12"	9	2	47000	9	"03"	2	2	2	2	"99"	3	1	300	9	1
1	"59"	2	2	75000	5	"26"	1	1	1	2	"04"	1	1	1400	4	2
2	"46"	9	3	57500	1	"18"	1	4	1	2	"06"	3	3	1000	4	2
2	"48"	2	2	99999999999	9	"24"	1	2	1	2	"99"	3	1	9999999.99	7	2
2	"12"	9	3	70000	7	"03"	1	4	2	2	"06"	1	2	800	5	2
2	"24"	2	1	30000	9	"08"	2	1	2	2	"06"	3	4	700	4	2
2	"35"	2	1	36000	8	"16"	2	2	2	2	"01"	3	2	700	8	1
1	"48"	2	5	480000	8	"22"	1	1	2	2	"02"	3	2	1100	7	1
1	"48"	2	4	140000	4	"22"	1	3	1	1	"01"	3	3	2100	6	1
2	"10"	9	2	99999999999	7	"01"	9	4	1	1	"06"	3	2	9999999.99	5	2
2	"95"	9	1	99999999999	7	"28"	2	2	2	2	"99"	3	2	9999999.99	7	9
2	"24"	2	1	55000	9	"09"	1	1	2	2	"02"	3	1	1000	9	1
2	"11"	9	2	80000	6	"02"	1	4	2	2	"06"	2	3	1000	6	2
1	"35"	1	2	95000	4	"13"	1	1	2	2	"01"	2	4	3100	7	1
2	"24"	1	99	32000	4	"08"	9	1	2	2	"06"	1	2	9999999.99	7	2
1	"12"	9	2	115000	7	"03"	2	2	2	2	"99"	3	2	400	7	1
1	"48"	2	1	99999999999	6	"24"	9	1	2	2	"01"	3	1	9999999.99	6	1
2	"35"	2	1	17500	4	"14"	2	2	9	9	"06"	3	2	500	4	2
2	"48"	9	2	99999999999	6	"22"	1	2	2	2	"99"	2	4	9999999.99	4	2
2	"48"	2	1	30000	9	"23"	2	2	2	2	"06"	3	2	700	9	2
1	"35"	2	1	4400	7	"12"	1	2	2	2	"05"	3	2	1500	9	2
2	"35"	2	1	99999999999	3	"11"	9	1	2	2	"05"	3	1	9999999.99	6	2
1	"12"	9	99	99999999999	5	"04"	9	1	2	2	"99"	3	1	9999999.99	4	2
2	"24"	2	1	40000	7	"07"	1	2	2	2	"06"	3	3	0	6	2
2	"35"	2	2	49000	9	"15"	2	1	2	2	"01"	3	1	400	9	1
1	"59"	2	1	28000	9	"25"	2	1	2	2	"01"	3	1	500	9	1
2	"35"	1	5	360000	5	"12"	1	4	2	2	"01"	2	4	3700	5	1
1	"59"	1	99	13000	6	"27"	9	1	2	2	"99"	3	2	1300	7	2
2	"59"	2	1	85000	6	"25"	1	2	2	2	"06"	3	2	1600	4	2
1	"24"	2	2	130000	9	"07"	1	1	2	2	"01"	3	2	500	9	1
2	"11"	9	99	230000	8	"02"	1	1	2	2	"01"	2	2	1900	7	1
1	"35"	2	99	99999999999	1	"13"	2	1	2	2	"05"	1	4	9999999.99	4	2
1	"48"	2	1	30000	9	"24"	1	2	2	2	"01"	2	2	300	7	1
1	"35"	2	2	87500	5	"14"	1	2	1	1	"06"	2	2	1400	6	2
2	"12"	9	1	62500	7	"03"	1	3	2	2	"05"	2	3	800	6	2
1	"48"	2	1	99999999999	1	"22"	2	4	1	9	"06"	3	1	9999999.99	4	2
2	"48"	2	3	220000	6	"24"	1	2	2	2	"01"	3	1	1500	7	1
2	"46"	9	3	55000	4	"17"	9	4	1	2	"99"	1	1	1200	1	2
2	"46"	9	5	140000	7	"17"	1	2	2	2	"01"	3	3	2700	6	1
2	"24"	2	2	37000	9	"08"	2	4	2	2	"05"	3	2	700	8	2
2	"35"	2	99	99999999999	8	"16"	9	1	2	2	"01"	3	2	9999999.99	2	1
2	"10"	9	2	90000	7	"01"	1	2	2	2	"04"	3	1	600	5	1
1	"24"	2	1	25000	9	"10"	2	2	2	2	"01"	3	2	300	9	1
1	"35"	2	1	250000	9	"16"	1	1	2	2	"06"	3	1	1100	9	2
1	"59"	2	1	75000	7	"25"	1	1	2	2	"06"	2	1	600	6	2
2	"10"	9	1	23000	7	"01"	2	2	2	2	"03"	3	2	900	8	2
1	"35"	2	2	57500	9	"16"	2	1	2	2	"01"	3	2	500	7	1
1	"10"	9	3	99999999999	9	"01"	1	2	2	2	"99"	3	1	9999999.99	7	1
1	"24"	2	2	62500	6	"09"	1	4	2	2	"99"	2	1	9999999.99	6	2
1	"24"	9	1	62500	9	"10"	1	1	2	2	"06"	3	1	600	9	2
2	"48"	2	1	85000	5	"24"	1	2	2	2	"01"	3	2	600	8	1
2	"24"	2	2	140000	7	"09"	1	2	2	2	"04"	2	2	1000	4	2
2	"13"	9	4	100000	3	"06"	1	1	2	2	"06"	1	2	800	6	2
1	"13"	9	1	99999999999	1	"06"	1	4	2	2	"06"	1	4	9999999.99	1	2
2	"10"	9	3	135000	3	"01"	1	1	2	2	"01"	3	3	2000	4	1
1	"59"	2	2	55000	6	"27"	2	2	2	2	"01"	3	1	300	6	1
2	"48"	9	4	105000	4	"22"	1	1	1	2	"02"	2	1	300	1	2
1	"24"	2	1	24000	7	"10"	2	1	2	2	"06"	3	1	700	4	2
2	"12"	9	1	102500	8	"03"	1	1	2	2	"02"	3	2	1300	6	2
2	"12"	9	1	22000	9	"04"	1	2	2	2	"06"	3	2	500	8	2
2	"10"	9	1	15000	5	"01"	2	3	1	2	"01"	3	2	1000	8	2
2	"59"	2	1	120000	7	"26"	1	2	2	2	"02"	3	2	1500	7	2
1	"24"	2	3	115000	8	"10"	1	2	2	2	"01"	3	2	1100	8	1
1	"48"	9	3	99999999999	4	"24"	1	4	1	1	"02"	1	2	9999999.99	5	2
2	"10"	9	4	135000	4	"01"	1	2	2	2	"01"	3	3	1000	4	1
1	"48"	2	1	37000	4	"23"	2	1	2	2	"06"	1	2	400	4	2
2	"35"	2	1	25000	9	"15"	2	1	2	2	"05"	3	1	9999999.99	9	2
2	"35"	2	1	16500	7	"15"	2	2	2	2	"03"	3	1	300	7	2
2	"35"	9	3	99999999999	4	"13"	9	4	2	1	"03"	1	4	9999999.99	9	2
1	"47"	9	3	130000	8	"19"	1	2	2	2	"01"	3	2	2000	8	1
2	"59"	2	4	39000	1	"27"	2	4	1	1	"03"	1	4	1800	1	2
2	"10"	9	1	25000	9	"01"	2	2	2	2	"01"	3	2	500	9	1
2	"46"	9	2	150000	6	"17"	1	2	2	2	"01"	2	2	600	7	1
1	"13"	9	1	30000	5	"05"	9	2	2	2	"06"	3	2	800	6	2
1	"24"	2	1	16500	7	"09"	2	2	2	2	"05"	3	2	300	6	2
1	"46"	9	1	75000	7	"18"	1	4	2	2	"06"	3	3	800	6	2
2	"59"	9	2	99999999999	7	"26"	2	2	2	2	"06"	3	2	9999999.99	7	1
2	"10"	9	1	43000	4	"01"	1	4	2	2	"03"	2	4	1000	7	2
2	"35"	1	2	57500	6	"12"	1	1	2	2	"05"	2	2	800	9	2
1	"48"	2	1	25000	9	"24"	2	1	2	2	"06"	3	1	600	9	2
1	"24"	2	2	99999999999	8	"09"	1	3	2	2	"99"	2	4	9999999.99	4	2
2	"46"	9	1	50000	4	"18"	1	2	2	2	"01"	3	3	800	4	2
1	"48"	1	2	67500	8	"23"	2	2	2	2	"01"	3	1	900	8	1
2	"13"	9	99	99999999999	99	"06"	1	2	2	2	"01"	2	3	9999999.99	7	1
1	"46"	9	1	65000	8	"17"	1	2	2	2	"05"	3	3	1200	7	2
2	"24"	2	1	28000	6	"08"	1	4	1	1	"02"	3	4	900	4	2
1	"10"	9	2	33000	7	"01"	2	1	2	2	"03"	3	2	600	7	2
2	"11"	9	1	57500	6	"02"	2	2	2	2	"01"	3	2	300	6	1
1	"59"	2	1	150000	9	"27"	1	2	2	2	"06"	3	3	1400	8	1
2	"35"	2	1	35000	9	"15"	1	1	1	1	"01"	3	1	2100	9	1
1	"59"	2	2	180000	9	"26"	1	1	2	2	"06"	3	1	2100	5	2
2	"48"	9	99	99999999999	2	"24"	1	2	1	1	"99"	2	2	9999999.99	4	1
2	"59"	9	2	46000	5	"25"	1	2	2	2	"06"	3	1	1500	4	2
1	"13"	9	2	52500	9	"05"	2	1	2	2	"04"	2	3	1600	9	2
2	"47"	9	99	99999999999	4	"19"	1	2	2	2	"06"	3	4	9999999.99	8	2
1	"35"	2	2	125000	7	"15"	1	2	2	1	"01"	3	3	1900	9	1
2	"59"	2	4	50000	4	"27"	9	3	1	1	"01"	3	2	9999999.99	4	9
2	"10"	9	1	10500	1	"01"	2	4	2	2	"06"	1	4	900	1	2
1	"59"	2	1	62500	8	"26"	9	1	2	2	"06"	3	2	1000	4	2
2	"24"	2	1	16000	6	"10"	2	2	2	2	"06"	3	1	200	6	2
2	"95"	9	4	260000	7	"28"	1	2	2	2	"99"	3	2	2100	6	2
2	"47"	9	1	77500	6	"19"	1	4	2	2	"06"	1	4	1100	6	2
1	"35"	2	2	190000	4	"16"	1	1	2	1	"01"	3	3	2000	4	1
1	"11"	9	5	105000	7	"02"	1	4	2	1	"99"	2	3	2000	7	1
2	"59"	2	99	115000	6	"27"	1	2	2	2	"01"	3	4	9999999.99	7	9
2	"12"	9	2	34000	7	"04"	2	2	2	2	"99"	3	2	600	4	2
2	"95"	9	2	31000	4	"28"	2	4	1	9	"99"	1	2	200	4	2
2	"12"	9	2	82500	7	"04"	2	1	2	2	"01"	3	1	1000	7	1
2	"24"	2	1	22000	9	"09"	2	1	2	2	"06"	3	2	400	9	2
2	"48"	2	99	20000	4	"24"	9	2	1	2	"03"	3	1	9999999.99	99	2
2	"59"	2	1	23000	7	"27"	2	2	2	2	"04"	3	1	600	6	2
